"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 07- 07","757.97","750.98","759.03","750.67","809.54M","1.79%"
"2022- 07- 08","766.48","764.98","770.92","764.02","850.96M","1.12%"
"2022- 07- 11","767.04","767.89","774.35","763.14","779.20M","0.07%"
"2022- 07- 12","750.78","762.18","762.18","747.74","766.36M","-2.12%"
"2022- 07- 13","763.18","751.34","763.73","747.74","896.50M","1.65%"
"2022- 07- 14","766.08","762.54","768.13","757.99","823.12M","0.38%"
"2022- 07- 15","762.39","768.41","769.29","754.33","850.29M","-0.48%"
"2022- 07- 18","776.72","770.29","776.72","766.89","720.02M","1.88%"
"2022- 07- 19","782.33","773.73","782.33","771.69","743.42M","0.72%"
"2022- 07- 20","790.72","792.94","795.92","788.02","939.57M","1.07%"
"2022- 07- 21","795.15","792.95","795.67","790.97","937.75M","0.56%"
"2022- 07- 22","789.75","796.58","800.65","789.73","892.76M","-0.68%"
"2022- 07- 25","789.69","787.71","791.25","783.78","871.22M","-0.01%"
"2022- 07- 26","789.93","788.76","791.01","786.46","841.39M","0.03%"
"2022- 07- 27","795.70","789.61","795.81","788.29","678.54M","0.73%"
"2022- 07- 28","798.32","802.50","805.20","796.48","737.06M","0.33%"
"2022- 07- 29","803.62","802.97","807.77","801.05","784.40M","0.66%"
"2022- 08- 01","807.61","804.15","808.96","801.40","823.06M","0.50%"
"2022- 08- 02","804.34","807.69","807.69","799.36","905.94M","-0.40%"
"2022- 08- 03","815.36","804.17","815.40","803.20","997.27M","1.37%"
"2022- 08- 04","825.16","820.06","825.99","820.06","908.49M","1.20%"
"2022- 08- 05","831.64","826.23","832.27","826.23","931.76M","0.79%"
"2022- 08- 08","830.86","829.77","831.12","825.94","931.45M","-0.09%"
"2022- 08- 09","833.65","831.13","833.94","826.45","976.69M","0.34%"
"2022- 08- 10","820.27","829.29","829.29","820.27","897.22M","-1.60%"
"2022- 08- 11","832.15","831.99","834.88","828.27","897.83M","1.45%"
"2022- 08- 12","831.63","831.18","833.70","826.72","792.43M","-0.06%"
"2022- 08- 16","834.74","835.20","836.49","831.69","887.23M","0.37%"
"2022- 08- 17","827.42","834.91","834.96","825.46","1.13B","-0.88%"
"2022- 08- 18","826.06","822.71","826.75","817.52","950.53M","-0.16%"
"2022- 08- 19","814.17","827.25","827.32","814.17","887.45M","-1.44%"
"2022- 08- 22","795.87","806.90","806.92","795.87","811.88M","-2.25%"
"2022- 08- 23","783.42","789.95","793.81","781.92","855.72M","-1.56%"
"2022- 08- 24","793.14","788.36","793.14","782.97","714.90M","1.24%"
"2022- 08- 25","807.37","795.18","807.37","794.16","630.31M","1.79%"
"2022- 08- 26","802.45","810.33","813.00","801.84","718.36M","-0.61%"
"2022- 08- 29","779.89","780.48","783.45","775.33","619.62M","-2.81%"
"2022- 08- 30","797.02","783.99","797.03","783.99","667.24M","2.20%"
"2022- 08- 31","807.04","792.33","807.19","791.01","637.45M","1.26%"
"2022- 09- 01","788.32","800.74","801.02","788.13","711.36M","-2.32%"
"2022- 09- 02","785.88","793.11","795.87","784.67","801.80M","-0.31%"
"2022- 09- 05","771.43","784.83","786.60","768.82","741.71M","-1.84%"
"2022- 09- 06","779.46","774.23","781.90","774.23","732.72M","1.04%"
"2022- 09- 07","768.19","776.82","776.99","765.08","795.84M","-1.45%"
"2022- 09- 08","777.81","776.59","781.52","775.31","738.19M","1.25%"
"2022- 09- 13","796.79","790.89","796.83","790.83","842.46M","2.44%"
"2022- 09- 14","782.93","775.93","784.45","770.05","858.08M","-1.74%"
"2022- 09- 15","781.38","786.33","787.00","780.31","851.72M","-0.20%"
"2022- 09- 16","770.04","776.49","780.25","768.70","889.03M","-1.45%"
"2022- 09- 19","751.91","771.52","772.45","750.64","882.64M","-2.35%"
"2022- 09- 20","760.35","758.35","764.40","757.33","804.84M","1.12%"
"2022- 09- 21","754.89","757.13","761.35","750.14","941.67M","-0.72%"
"2022- 09- 22","751.41","746.82","751.58","736.11","978.69M","-0.46%"
"2022- 09- 23","729.36","749.87","749.87","728.29","883.28M","-2.93%"
"2022- 09- 26","692.37","719.60","719.60","690.60","943.31M","-5.07%"
"2022- 09- 27","698.11","694.53","700.38","681.59","947.76M","0.83%"
"2022- 09- 28","673.87","696.38","702.72","668.30","911.99M","-3.47%"
"2022- 09- 29","675.07","686.63","695.49","675.07","803.93M","0.18%"
"2022- 09- 30","672.65","668.26","677.68","661.65","786.87M","-0.36%"
"2022- 10- 04","696.79","685.19","696.79","683.63","667.60M","3.59%"
"2022- 10- 05","685.34","706.76","707.59","683.15","813.67M","-1.64%"
"2022- 10- 06","706.01","690.48","706.43","690.48","1.14B","3.02%"
"2022- 10- 07","698.49","700.71","707.42","697.59","1.15B","-1.07%"
"2022- 10- 11","669.50","685.30","685.30","667.63","1.16B","-4.15%"
"2022- 10- 12","671.67","669.59","673.42","663.60","1.14B","0.32%"
"2022- 10- 13","651.59","669.36","669.71","650.39","1.05B","-2.99%"
"2022- 10- 14","678.24","665.17","679.92","665.17","893.52M","4.09%"
"2022- 10- 17","682.00","667.61","682.39","664.83","814.42M","0.55%"
"2022- 10- 18","697.09","692.39","697.37","685.90","1.07B","2.21%"
"2022- 10- 19","690.56","697.94","705.84","689.67","1.05B","-0.94%"
"2022- 10- 20","680.44","688.44","693.14","675.89","1.05B","-1.47%"
"2022- 10- 21","674.48","678.16","682.49","674.48","1.03B","-0.88%"
"2022- 10- 24","688.50","686.43","693.44","686.43","817.96M","2.08%"
"2022- 10- 25","688.85","690.77","695.95","686.21","973.74M","0.05%"
"2022- 10- 26","683.17","690.67","691.13","683.14","963.24M","-0.82%"
"2022- 10- 27","695.09","686.41","695.22","686.41","852.17M","1.74%"
"2022- 10- 28","687.63","690.71","695.51","687.19","847.49M","-1.07%"
"2022- 10- 31","695.33","694.69","695.62","689.97","751.26M","1.12%"
"2022- 11- 01","700.05","695.45","700.07","693.92","920.26M","0.68%"
"2022- 11- 02","697.37","697.40","699.24","694.94","858.23M","-0.38%"
"2022- 11- 03","694.13","685.42","695.63","683.74","707.28M","-0.46%"
"2022- 11- 04","693.89","691.69","694.17","684.99","737.32M","-0.03%"
"2022- 11- 07","700.48","696.22","700.49","695.10","722.34M","0.95%"
"2022- 11- 08","713.33","703.36","713.33","703.36","846.23M","1.83%"
"2022- 11- 09","714.60","715.19","717.09","711.15","931.48M","0.18%"
"2022- 11- 10","707.78","708.49","712.48","705.70","1.04B","-0.95%"
"2022- 11- 11","731.22","727.22","732.12","724.53","1.08B","3.31%"
"2022- 11- 14","729.54","732.29","734.73","728.81","1.10B","-0.23%"
"2022- 11- 15","744.96","730.33","744.96","730.33","1.13B","2.11%"
"2022- 11- 16","743.10","746.55","746.62","737.87","1.19B","-0.25%"
"2022- 11- 17","737.54","740.62","742.29","735.04","978.99M","-0.75%"
"2022- 11- 18","731.92","738.34","742.17","731.53","1.30B","-0.76%"
"2022- 11- 21","718.57","733.00","733.65","717.55","981.80M","-1.82%"
"2022- 11- 22","712.26","716.24","719.80","711.92","895.81M","-0.88%"
"2022- 11- 23","725.59","718.29","725.64","718.29","830.06M","1.87%"
"2022- 11- 24","738.22","729.41","738.70","729.41","793.57M","1.74%"
"2022- 11- 25","733.56","737.46","737.53","732.48","710.33M","-0.63%"
"2022- 11- 28","717.90","731.81","731.81","717.13","878.68M","-2.13%"
"2022- 11- 29","727.54","715.02","727.60","713.26","794.01M","1.34%"
"2022- 11- 30","729.54","726.56","729.54","722.40","813.57M","0.27%"
"2022- 12- 01","740.60","740.97","744.56","739.16","825.11M","1.52%"
"2022- 12- 02","732.95","740.13","740.18","732.41","856.59M","-1.03%"
"2022- 12- 05","733.32","736.45","739.77","731.07","1.06B","0.05%"
"2022- 12- 06","719.44","726.32","727.34","719.29","926.87M","-1.89%"
"2022- 12- 07","718.14","715.63","722.62","711.63","982.85M","-0.18%"
"2022- 12- 08","712.52","718.37","719.69","711.08","1.07B","-0.78%"
"2022- 12- 09","719.49","717.24","721.14","712.40","1.28B","0.98%"
"2022- 12- 12","715.22","716.88","718.31","714.26","964.00M","-0.59%"
"2022- 12- 13","715.16","717.64","719.33","712.21","1.19B","-0.01%"
"2022- 12- 14","729.00","718.17","729.17","718.17","1.08B","1.94%"
"2022- 12- 15","722.68","725.32","730.51","721.46","957.41M","-0.87%"
"2022- 12- 16","717.41","711.33","720.48","710.20","889.44M","-0.73%"
"2022- 12- 19","717.22","716.80","722.42","714.63","776.38M","-0.03%"
"2022- 12- 20","703.13","715.13","715.29","701.44","977.95M","-1.96%"
"2022- 12- 21","705.70","708.13","709.95","701.61","938.03M","0.37%"
"2022- 12- 22","715.02","710.47","715.35","709.52","851.99M","1.32%"
"2022- 12- 23","691.25","704.93","704.93","691.25","1.11B","-3.32%"
"2022- 12- 26","694.68","691.94","696.96","686.80","797.71M","0.50%"
"2022- 12- 27","704.19","697.25","704.21","697.25","901.44M","1.37%"
"2022- 12- 28","692.37","699.24","699.39","691.01","834.83M","-1.68%"
"2022- 12- 29","679.29","691.35","693.12","675.80","952.16M","-1.89%"
