"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 11- 07","1,113.93","1,112.83","1,116.45","1,110.78","","0.10%"
"2017- 11- 06","1,112.84","1,115.90","1,119.81","1,110.94","","-0.31%"
"2017- 11- 03","1,116.29","1,112.35","1,117.83","1,110.90","","0.35%"
"2017- 11- 02","1,112.35","1,111.51","1,115.50","1,110.21","","0.07%"
"2017- 11- 01","1,111.52","1,118.42","1,119.90","1,109.35","","-0.62%"
"2017- 10- 31","1,118.42","1,124.78","1,125.15","1,116.02","","-0.57%"
"2017- 10- 30","1,124.78","1,125.98","1,127.60","1,123.56","","-0.11%"
"2017- 10- 27","1,125.97","1,128.76","1,132.70","1,125.19","","-0.25%"
"2017- 10- 26","1,128.75","1,127.81","1,129.49","1,121.92","","0.08%"
"2017- 10- 25","1,127.81","1,130.93","1,131.50","1,122.81","","-0.28%"
"2017- 10- 24","1,130.93","1,130.85","1,131.73","1,127.30","","0.01%"
"2017- 10- 23","1,130.86","1,132.19","1,135.70","1,129.10","","-0.13%"
"2017- 10- 20","1,132.31","1,129.01","1,134.50","1,128.45","","0.29%"
"2017- 10- 19","1,129.01","1,132.87","1,134.80","1,128.37","","-0.34%"
"2017- 10- 18","1,132.88","1,131.21","1,133.91","1,129.28","","0.15%"
"2017- 10- 17","1,131.21","1,128.28","1,133.80","1,127.86","","0.26%"
"2017- 10- 16","1,128.28","1,127.00","1,130.25","1,125.80","","0.14%"
"2017- 10- 13","1,126.67","1,132.89","1,134.60","1,124.84","","-0.55%"
"2017- 10- 12","1,132.89","1,132.91","1,137.31","1,130.54","","0.00%"
"2017- 10- 11","1,132.91","1,135.21","1,138.50","1,130.89","","-0.21%"
"2017- 10- 10","1,135.31","1,143.81","1,144.01","1,131.57","","-0.74%"
"2017- 10- 09","1,143.82","1,145.51","1,146.11","1,142.36","","-0.13%"
"2017- 10- 06","1,145.32","1,142.41","1,145.85","1,141.38","","0.25%"
"2017- 10- 05","1,142.41","1,142.99","1,144.05","1,137.34","","-0.05%"
"2017- 10- 04","1,142.99","1,143.24","1,143.91","1,138.35","","-0.02%"
"2017- 10- 03","1,143.24","1,146.61","1,149.88","1,141.05","","-0.29%"
"2017- 10- 02","1,146.62","1,145.13","1,148.56","1,144.31","","0.12%"
"2017- 09- 29","1,145.30","1,146.59","1,147.81","1,141.77","","-0.11%"
"2017- 09- 28","1,146.58","1,145.75","1,151.65","1,142.80","","0.07%"
"2017- 09- 27","1,145.76","1,137.62","1,146.06","1,137.12","","0.72%"
"2017- 09- 26","1,137.62","1,134.80","1,140.68","1,134.66","","0.25%"
"2017- 09- 25","1,134.80","1,132.91","1,137.43","1,129.43","","0.15%"
"2017- 09- 22","1,133.13","1,132.77","1,140.51","1,130.20","","0.03%"
"2017- 09- 21","1,132.76","1,131.79","1,135.76","1,130.90","","0.09%"
"2017- 09- 20","1,131.79","1,131.18","1,133.96","1,125.57","","0.05%"
"2017- 09- 19","1,131.18","1,129.85","1,132.60","1,127.90","","0.12%"
"2017- 09- 18","1,129.86","1,133.76","1,135.56","1,126.02","","-0.30%"
"2017- 09- 15","1,133.21","1,134.32","1,137.40","1,128.26","","-0.10%"
"2017- 09- 14","1,134.32","1,132.08","1,136.41","1,131.02","","0.20%"
"2017- 09- 13","1,132.08","1,128.69","1,133.07","1,125.81","","0.30%"
"2017- 09- 12","1,128.69","1,130.34","1,131.90","1,126.76","","-0.15%"
"2017- 09- 11","1,130.34","1,132.05","1,135.08","1,126.80","","-0.14%"
"2017- 09- 08","1,131.97","1,127.89","1,134.86","1,125.63","","0.36%"
"2017- 09- 07","1,127.89","1,132.86","1,132.93","1,126.06","","-0.44%"
"2017- 09- 06","1,132.85","1,132.52","1,137.30","1,130.61","","0.03%"
"2017- 09- 05","1,132.52","1,133.39","1,134.60","1,128.12","","-0.08%"
"2017- 09- 04","1,133.39","1,121.71","1,134.70","1,119.46","","1.04%"
"2017- 09- 01","1,121.69","1,124.86","1,125.76","1,118.32","","-0.28%"
"2017- 08- 31","1,124.86","1,124.18","1,129.20","1,122.77","","0.06%"
"2017- 08- 30","1,124.18","1,124.51","1,125.76","1,121.27","","-0.03%"
"2017- 08- 29","1,124.52","1,118.47","1,129.61","1,118.47","","0.54%"
"2017- 08- 28","1,118.47","1,121.90","1,122.61","1,118.19","","-0.28%"
"2017- 08- 25","1,121.60","1,128.23","1,132.40","1,120.41","","-0.59%"
"2017- 08- 24","1,128.23","1,127.57","1,129.50","1,126.41","","0.06%"
"2017- 08- 23","1,127.58","1,132.38","1,134.31","1,126.45","","-0.42%"
"2017- 08- 22","1,132.38","1,138.71","1,139.40","1,132.16","","-0.56%"
"2017- 08- 21","1,138.71","1,139.75","1,140.70","1,136.80","","-0.09%"
"2017- 08- 18","1,139.78","1,142.18","1,145.01","1,138.30","","-0.24%"
"2017- 08- 17","1,142.50","1,135.60","1,142.68","1,134.45","","0.61%"
"2017- 08- 16","1,135.60","1,135.93","1,144.00","1,134.65","","-0.03%"
"2017- 08- 15","1,135.93","1,139.41","1,140.15","1,133.27","","-0.31%"
"2017- 08- 14","1,139.41","1,142.90","1,143.25","1,136.36","","-0.30%"
"2017- 08- 11","1,142.86","1,144.17","1,149.00","1,141.23","","-0.11%"
"2017- 08- 10","1,144.17","1,139.40","1,146.61","1,138.02","","0.42%"
"2017- 08- 09","1,139.40","1,128.99","1,141.16","1,126.37","","0.91%"
"2017- 08- 08","1,129.18","1,127.15","1,129.67","1,123.90","","0.18%"
"2017- 08- 07","1,127.15","1,128.65","1,130.10","1,126.41","","-0.14%"
"2017- 08- 04","1,128.78","1,128.95","1,130.62","1,123.30","","-0.02%"
"2017- 08- 03","1,128.95","1,122.97","1,130.80","1,122.77","","0.53%"
"2017- 08- 02","1,122.97","1,121.54","1,126.81","1,120.38","","0.13%"
"2017- 08- 01","1,121.54","1,119.40","1,123.59","1,115.61","","0.19%"
"2017- 07- 31","1,119.40","1,124.30","1,126.10","1,118.90","","-0.47%"
"2017- 07- 28","1,124.69","1,117.36","1,126.12","1,115.90","","0.66%"
"2017- 07- 27","1,117.35","1,112.60","1,117.99","1,110.90","","0.43%"
"2017- 07- 26","1,112.60","1,120.01","1,123.30","1,112.15","","-0.66%"
"2017- 07- 25","1,120.02","1,115.40","1,120.76","1,114.63","","0.41%"
"2017- 07- 24","1,115.40","1,118.90","1,119.61","1,112.31","","-0.31%"
"2017- 07- 21","1,118.84","1,121.24","1,124.41","1,116.80","","-0.21%"
"2017- 07- 20","1,121.24","1,124.59","1,127.57","1,120.95","","-0.30%"
"2017- 07- 19","1,124.60","1,125.30","1,125.41","1,120.28","","-0.06%"
"2017- 07- 18","1,125.29","1,128.39","1,131.00","1,122.30","","-0.27%"
"2017- 07- 17","1,128.39","1,129.01","1,130.81","1,126.31","","-0.06%"
"2017- 07- 14","1,129.10","1,137.86","1,139.63","1,126.69","","-0.77%"
"2017- 07- 13","1,137.85","1,138.31","1,140.70","1,134.80","","-0.04%"
"2017- 07- 12","1,138.32","1,149.17","1,149.61","1,137.36","","-0.94%"
"2017- 07- 11","1,149.17","1,149.58","1,153.35","1,148.16","","-0.04%"
"2017- 07- 10","1,149.58","1,153.81","1,154.91","1,148.31","","-0.36%"
"2017- 07- 07","1,153.74","1,157.25","1,158.75","1,152.76","","-0.30%"
"2017- 07- 06","1,157.26","1,153.34","1,158.70","1,150.83","","0.34%"
"2017- 07- 05","1,153.34","1,150.73","1,156.06","1,147.59","","0.23%"
"2017- 07- 04","1,150.73","1,150.28","1,152.89","1,147.37","","0.04%"
"2017- 07- 03","1,150.28","1,145.61","1,150.69","1,141.57","","0.42%"
"2017- 06- 30","1,145.43","1,147.30","1,147.72","1,141.56","","-0.16%"
"2017- 06- 29","1,147.30","1,138.93","1,149.31","1,138.01","","0.73%"
"2017- 06- 28","1,138.93","1,140.55","1,146.72","1,138.68","","-0.14%"
"2017- 06- 27","1,140.56","1,133.52","1,141.42","1,133.43","","0.62%"
"2017- 06- 26","1,133.52","1,134.65","1,138.40","1,132.11","","-0.12%"
"2017- 06- 23","1,134.89","1,139.31","1,142.90","1,132.86","","-0.39%"
"2017- 06- 22","1,139.30","1,143.32","1,144.03","1,138.76","","-0.35%"
"2017- 06- 21","1,143.32","1,141.93","1,145.46","1,139.58","","0.12%"
"2017- 06- 20","1,141.93","1,136.78","1,143.53","1,135.34","","0.45%"
"2017- 06- 19","1,136.78","1,132.56","1,137.86","1,129.01","","0.33%"
"2017- 06- 16","1,133.08","1,130.84","1,139.01","1,127.80","","0.20%"
"2017- 06- 15","1,130.84","1,119.93","1,132.59","1,118.81","","0.97%"
"2017- 06- 14","1,119.93","1,127.73","1,128.31","1,116.30","","-0.69%"
"2017- 06- 13","1,127.73","1,130.97","1,131.59","1,126.65","","-0.29%"
"2017- 06- 12","1,130.97","1,125.36","1,133.26","1,123.61","","0.50%"
"2017- 06- 09","1,125.30","1,121.95","1,126.02","1,119.57","","0.30%"
"2017- 06- 08","1,121.95","1,124.29","1,128.01","1,121.86","","-0.21%"
"2017- 06- 07","1,124.28","1,118.07","1,126.00","1,117.93","","0.55%"
"2017- 06- 06","1,118.08","1,118.32","1,122.54","1,115.49","","-0.02%"
"2017- 06- 05","1,118.31","1,118.35","1,120.93","1,115.78","","-0.01%"
"2017- 06- 02","1,118.39","1,122.13","1,124.51","1,117.77","","-0.33%"
"2017- 06- 01","1,122.13","1,119.65","1,124.22","1,118.40","","0.22%"
"2017- 05- 31","1,119.65","1,124.49","1,125.16","1,117.56","","-0.43%"
"2017- 05- 30","1,124.49","1,122.06","1,126.90","1,121.76","","0.22%"
"2017- 05- 29","1,122.05","1,119.04","1,123.12","1,118.40","","0.29%"
"2017- 05- 26","1,118.84","1,120.36","1,122.65","1,115.76","","-0.14%"
"2017- 05- 25","1,120.36","1,119.23","1,122.51","1,116.31","","0.10%"
"2017- 05- 24","1,119.23","1,125.46","1,128.81","1,118.90","","-0.55%"
"2017- 05- 23","1,125.46","1,116.03","1,126.47","1,115.40","","0.84%"
"2017- 05- 22","1,116.04","1,118.15","1,119.90","1,114.48","","-0.14%"
"2017- 05- 19","1,117.62","1,129.19","1,131.97","1,115.76","","-1.02%"
"2017- 05- 18","1,129.19","1,123.06","1,134.39","1,122.56","","0.55%"
"2017- 05- 17","1,123.06","1,116.07","1,123.26","1,115.07","","0.63%"
"2017- 05- 16","1,116.06","1,118.11","1,120.33","1,113.95","","-0.18%"
"2017- 05- 15","1,118.12","1,123.37","1,128.04","1,115.64","","-0.47%"
"2017- 05- 12","1,123.41","1,124.41","1,130.65","1,121.99","","-0.09%"
"2017- 05- 11","1,124.41","1,132.06","1,134.95","1,123.58","","-0.67%"
"2017- 05- 10","1,132.05","1,139.15","1,139.53","1,131.47","","-0.62%"
"2017- 05- 09","1,139.15","1,133.69","1,140.73","1,133.06","","0.48%"
"2017- 05- 08","1,133.69","1,135.15","1,138.15","1,130.34","","-0.18%"
"2017- 05- 05","1,135.71","1,135.60","1,142.13","1,135.53","","0.01%"
"2017- 05- 04","1,135.60","1,133.95","1,137.08","1,129.69","","0.15%"
"2017- 05- 03","1,133.95","1,129.20","1,134.48","1,128.36","","0.42%"
"2017- 05- 02","1,129.20","1,137.60","1,137.89","1,127.15","","-0.74%"
"2017- 05- 01","1,137.60","1,137.74","1,140.08","1,135.51","","-0.02%"
"2017- 04- 28","1,137.88","1,131.65","1,141.36","1,129.21","","0.55%"
"2017- 04- 27","1,131.65","1,133.04","1,136.48","1,128.45","","-0.12%"
"2017- 04- 26","1,133.03","1,128.23","1,137.39","1,121.90","","0.43%"
"2017- 04- 25","1,128.23","1,134.38","1,137.45","1,124.26","","-0.54%"
"2017- 04- 24","1,134.38","1,134.71","1,139.79","1,126.08","","-0.02%"
"2017- 04- 21","1,134.57","1,138.11","1,140.90","1,132.90","","-0.31%"
"2017- 04- 20","1,138.12","1,143.69","1,145.31","1,135.57","","-0.49%"
"2017- 04- 19","1,143.69","1,142.64","1,144.65","1,137.81","","0.09%"
"2017- 04- 18","1,142.64","1,133.01","1,148.82","1,132.49","","0.85%"
"2017- 04- 17","1,133.02","1,136.34","1,139.62","1,131.41","","-0.30%"
"2017- 04- 14","1,136.45","1,136.33","1,142.08","1,135.40","","0.01%"
"2017- 04- 13","1,136.32","1,134.95","1,138.90","1,126.19","","0.12%"
"2017- 04- 12","1,134.95","1,145.63","1,150.30","1,134.49","","-0.93%"
"2017- 04- 11","1,145.63","1,143.47","1,150.61","1,141.17","","0.19%"
"2017- 04- 10","1,143.47","1,137.92","1,144.82","1,136.99","","0.49%"
"2017- 04- 07","1,137.89","1,131.30","1,140.81","1,130.44","","0.58%"
"2017- 04- 06","1,131.30","1,128.28","1,135.04","1,126.78","","0.27%"
"2017- 04- 05","1,128.28","1,125.10","1,129.15","1,121.97","","0.28%"
"2017- 04- 04","1,125.10","1,117.28","1,127.22","1,116.80","","0.70%"
"2017- 04- 03","1,117.28","1,116.90","1,119.54","1,112.27","","-0.03%"
"2017- 03- 31","1,117.65","1,118.60","1,122.68","1,116.14","","-0.08%"
"2017- 03- 30","1,118.60","1,111.47","1,119.81","1,110.19","","0.64%"
"2017- 03- 29","1,111.47","1,116.41","1,117.31","1,110.80","","-0.44%"
"2017- 03- 28","1,116.41","1,111.32","1,117.15","1,110.89","","0.46%"
"2017- 03- 27","1,111.32","1,117.14","1,117.58","1,106.64","","-0.56%"
"2017- 03- 24","1,117.56","1,122.68","1,125.61","1,113.49","","-0.46%"
"2017- 03- 23","1,122.68","1,117.28","1,124.64","1,116.79","","0.48%"
"2017- 03- 22","1,117.28","1,123.03","1,127.60","1,116.59","","-0.51%"
"2017- 03- 21","1,123.03","1,114.51","1,124.31","1,114.09","","0.76%"
"2017- 03- 20","1,114.52","1,129.05","1,131.31","1,112.59","","-1.29%"
"2017- 03- 17","1,129.04","1,128.82","1,134.14","1,127.39","","0.02%"
"2017- 03- 16","1,128.82","1,128.62","1,134.70","1,125.86","","0.02%"
"2017- 03- 15","1,128.62","1,149.97","1,150.84","1,127.60","","-1.86%"
"2017- 03- 14","1,149.97","1,147.59","1,151.20","1,145.35","","0.17%"
"2017- 03- 13","1,147.99","1,149.12","1,153.01","1,144.15","","-0.07%"
"2017- 03- 10","1,148.81","1,160.09","1,162.03","1,148.19","","-0.97%"
"2017- 03- 09","1,160.10","1,154.80","1,161.45","1,153.10","","0.43%"
"2017- 03- 08","1,155.19","1,151.08","1,156.88","1,143.67","","0.39%"
"2017- 03- 07","1,150.67","1,155.15","1,158.11","1,146.19","","-0.39%"
"2017- 03- 06","1,155.15","1,152.41","1,159.40","1,152.12","","0.25%"
"2017- 03- 03","1,152.32","1,150.71","1,159.85","1,147.70","","0.14%"
"2017- 03- 02","1,150.71","1,140.23","1,152.53","1,139.80","","0.92%"
"2017- 03- 01","1,140.23","1,137.39","1,146.42","1,137.01","","0.21%"
"2017- 02- 28","1,137.80","1,135.06","1,138.19","1,124.96","","0.28%"
"2017- 02- 27","1,134.65","1,130.51","1,135.21","1,129.30","","0.37%"
"2017- 02- 24","1,130.50","1,132.59","1,134.80","1,127.40","","-0.23%"
"2017- 02- 23","1,133.10","1,138.48","1,142.70","1,129.19","","-0.47%"
"2017- 02- 22","1,138.48","1,142.89","1,145.83","1,137.69","","-0.39%"
"2017- 02- 21","1,142.89","1,145.38","1,149.81","1,141.60","","-0.22%"
"2017- 02- 20","1,145.38","1,150.62","1,151.57","1,144.89","","-0.47%"
"2017- 02- 17","1,150.78","1,141.99","1,152.68","1,141.49","","0.77%"
"2017- 02- 16","1,141.99","1,135.28","1,144.04","1,133.74","","0.59%"
"2017- 02- 15","1,135.28","1,138.89","1,146.01","1,133.19","","-0.32%"
"2017- 02- 14","1,138.89","1,149.71","1,151.40","1,134.60","","-0.94%"
"2017- 02- 13","1,149.71","1,146.59","1,155.40","1,146.17","","0.27%"
"2017- 02- 10","1,146.60","1,151.03","1,155.40","1,145.69","","-0.38%"
"2017- 02- 09","1,151.02","1,145.20","1,152.28","1,142.92","","0.51%"
"2017- 02- 08","1,145.20","1,143.39","1,149.56","1,142.16","","0.16%"
"2017- 02- 07","1,143.39","1,134.60","1,148.48","1,133.19","","0.74%"
"2017- 02- 06","1,134.99","1,138.77","1,141.01","1,131.51","","-0.31%"
"2017- 02- 03","1,138.52","1,144.10","1,149.51","1,134.16","","-0.49%"
"2017- 02- 02","1,144.10","1,153.71","1,155.20","1,137.63","","-0.83%"
"2017- 02- 01","1,153.71","1,151.65","1,159.40","1,149.89","","0.18%"
"2017- 01- 31","1,151.65","1,170.71","1,171.11","1,147.99","","-1.63%"
"2017- 01- 30","1,170.71","1,178.40","1,179.43","1,169.60","","-0.69%"
"2017- 01- 27","1,178.82","1,171.99","1,180.93","1,170.69","","0.55%"
"2017- 01- 26","1,172.39","1,163.11","1,173.12","1,156.70","","0.83%"
"2017- 01- 25","1,162.70","1,170.23","1,170.35","1,161.67","","-0.64%"
"2017- 01- 24","1,170.23","1,163.23","1,170.77","1,160.77","","0.60%"
"2017- 01- 23","1,163.23","1,175.36","1,176.01","1,162.80","","-1.03%"
"2017- 01- 20","1,175.39","1,175.18","1,178.45","1,168.63","","0.02%"
"2017- 01- 19","1,175.18","1,178.37","1,181.53","1,174.36","","-0.27%"
"2017- 01- 18","1,178.38","1,160.84","1,178.95","1,160.39","","1.51%"
"2017- 01- 17","1,160.84","1,183.38","1,188.11","1,160.15","","-1.90%"
"2017- 01- 16","1,183.38","1,175.06","1,185.55","1,175.05","","0.71%"
"2017- 01- 13","1,175.00","1,175.91","1,181.40","1,171.77","","-0.08%"
"2017- 01- 12","1,175.91","1,187.88","1,188.18","1,171.31","","-1.01%"
"2017- 01- 11","1,187.88","1,201.80","1,203.36","1,184.49","","-1.16%"
"2017- 01- 10","1,201.80","1,203.36","1,204.26","1,194.09","","-0.13%"
"2017- 01- 09","1,203.36","1,202.01","1,209.61","1,201.09","","0.11%"
"2017- 01- 06","1,202.00","1,181.79","1,202.33","1,180.19","","1.68%"
"2017- 01- 05","1,182.19","1,196.56","1,196.72","1,181.17","","-1.17%"
"2017- 01- 04","1,196.15","1,206.82","1,210.11","1,194.89","","-0.88%"
"2017- 01- 03","1,206.82","1,203.93","1,212.81","1,201.39","","0.24%"
"2017- 01- 02","1,203.93","1,206.85","1,210.70","1,203.19","","-0.28%"
